,text_tokens,text_length
3528,ребята завтра консультация кабардовый м м ещё экзамен послезавтра мочь знать найти,12
3529,часто отчислять бонкий анон,4
3530,посмотреть список зачислить прошлый год балл проходная сайт ранний висеть пустой таблица,12
3531,подписывать обходный лист очередь пара стоять девушка розовый футболка небольшой рост скромно одетый красный верх мный низ вооруж н очки красный папка помнить написать,24
3532,челикс сдать егэ балл планировать поступить бонч программный инженерия рассказать че уч вообще отзыв ждать вуз направление стоить вообще идти,20
3533,расписание кафедра физр,3
3534,почему стипух прийти тк чулковский,5
3535,купить учебник г войшвилло усилительный устройство,6
3536,купить г войшвилло усилительный устройство,5
3537,анонимно рассказать общежитие хороший вообще условие интересно узнать плюс минус заранее,11
3538,ребята учебный практика л есалов отозваться договориться сдать заранее,9
3539,оставить кошель пропуск карточка елена чистяков отдать вахта корпус,9
3540,весь привет учебник отс сальников биккенин готовый завтра забрать умеренный плата,11
3541,учиться магистратура реклама отозваться,4
3542,купить учебник общий теория связь учебник вуз аджем владимир санников,10
3543,нужно выполнить контрольный предмет аналоговый устройство автоматика информационный электроника курс сдо выполнить нужно писать личка задание отправить цена договориться,19
3544,найти флешка копиркина синий выход телефон хозяин писать вернуть подробный описание,11
3545,разбираться метрология технический регулирование написать лс нужный контрольный,8
3546,привет ребята отозваться учиться направление пара вопрос,7
3547,помогать понять мочь интересовать системный анализ вуз специальность поступать информатика,10
3548,помочь задание бесплатно изобразить структурный схема некогерентный фильтровый демодулятор сигнал,10
3549,,0
3550,шатёр крыша человек хотеть,4
3551,найти турникет оставить вахта,4
3552,весь привет ребята курс вариант осень исправить оценка курсовой весь стипендия пролетать сессия ведомость зачётка проставить анон,17
3553,отнести проходная пропуск,3
3554,нужный помощь кодер декодер,4
3555,очень нужный помощь отс решить пара задание бесплатно,8
3556,весь привет мочь рассказать обучение иксса исит насколько сильный математик информатика вуз,12
3557,хотеть узнать стоить поступать экология толковый преподаватель,7
3558,добрый время сутки тема думать инфа поступить нибыть балл реально бюджет соответственно,12
3559,ребята дальняк нибыть насос минута,5
3560,учиться реклама связь общественность заочный мочь рассказать написать,8
3561,мочь продать учебничка,3
3562,морозов анон сложно сдать морозов вариант списывать телефон,8
3563,заочник экзамен экология преподаватель сакова наталья владимирович написать день время кафедра вообще никакой инф знать заранее,16
3564,,0
3565,ребята абитуриент трудно учиться факультет бизнес информатика,7
3566,семён знать легко сдать экзамен матана новый учить анонимно,9
3567,анон вопрос поступать год рассказать направление программный инженерия стоить туда идти,11
3568,ребята сдавать андреев матан мочь рассказать экз проходить,8
3569,мочь помочь тест электротехника электроника курс условие личка,8
3570,подсказать принимать зач гришин илья владимирович ф ет ино заочко ставить зач сдать балл нормальный спрашивать,16
3571,,0
3572,подсказать режим работа библиотека ельцин анон,6
3573,купить учебник отс срочно нужный завтрашний день,7
3574,народ подсказать солонина ещ преподавать кафедра цос вообще ещ бонкий,10
3575,мочь сделать функция уолш пэли порядок,6
3576,ребята дальневосточный мочь мяч поиграть пара час одолжить,8
3577,срочно нужный помощь помочь решить пара задание теория информация бабка лс,11
3578,часто дальняк впн работать херня вообще придумывать велосипед дать нормально провайдер хороший платить деньга отвратительный монопольный инет бонч аск,19
3579,учиться заочко исит платно насколько время уходить учёба опыт перевод вуз очень интересно услышать пройти заранее спс аск,18
3580,вообще проходить экзамен парамонов английский аск,6
3581,рассказать проходить экзамен неелов списать дисциплина вимт,7
3582,год пойти воёнок магистратура анон,5
3583,собираться поступать год посоветовать направление давать плюс принцип язык программирование,10
3584,мочь помочь теория вероятность курс,5
3585,друг собираться переводиться курс бонч робототехника рассказать вообще стоить,9
3586,нужно решить тест электротехника электроника сдо курс предложение лс,9
3587,данилов архитектура принцип проектирование конвергентный сеть система парамонов моделирование оптимизация система сеть электросвязь курсовой работа мочь сделать цена договориться,19
3588,год сдавать егэ балл хватать исит стоить поступать минус мочь выделить,11
3589,ребята срочный просьба бонкий отписаться лс очень,7
3590,дама господин просить откликнуться лайк писать диплом фицов вадим владленович анон плз,12
3591,кира максимович забрать зачётка,4
3592,,0
3593,каков вероятность сдать экзамен английский булатов первый,7
3594,искать смочь сделать контрольный тэц предоплата,6
3595,купить учебник отс аджем,4
3596,оставить искать деканат,3
3597,поднять вика наш родный бонч группа веда м лекция электронный вид почему делать публично прекратить тратить время тысяча переписывание хороший запоминаться писать разбираться работать материал адрес вк пускать гута взлететь вс сделать минута немного кривой хотеть помочь велкома,38
3598,купить учебник отс аджёмов,4
3599,хелп сколько бонкий открываться больший библиотека который этаж,8
3600,привет нужный шарить мат анализ курс экзамен пример нужно помочь цена доровориться,12
3601,ребята хэй трудно охорзина сдавать экзамен пкивс вообще ждать,9
3602,район пр европейский найти студенческий билет имя тихонов ксения константинович спбгута бонч бруевич,13
3603,отнести вечером вахта,3
3604,порядок продление договор общежитие поступать магистратура,6
3605,степух год хухра мухра,4
3606,заваляться учебник отс сальников биккенин забрать завтра умеренный плата,9
3607,ледовский андрей карта лежать кпп,5
3608,выдавать диплом нибыть официальный часть анон,6
3609,принимать экзамен борисов анон,4
3610,привет искать девочка звать попов марина николаевич живой дальнеке знать отправить стипендия постоянно путать полный тёска хотеть знать выглядеть анон,20
3611,хотеть познакомиться новый человек жить второй год военный год учиться бонкий курс любить готовить вкусно покушать,16
3612,оставить куртка лежать коробка вход,5
3613,ребята цэубить очно заочный форма хотеть задать вопрос повод обучение отписаться лайкнуть анон,13
3614,мочь рассказать заочный исит лайкнуть отписаться коммент анон,8
3615,нибыть итоговый тест мспистый котлов м,6
3616,весь привет деньга мочь помочь теория информация очень срочно цена договориться писать лс анон,14
3617,потеряшка степанов олег юриевич оставить охранник,6
3618,потерять лс,2
3619,втф происходить,2
3620,мочь курсачий оит помочь,4
3621,анон недавно бонкий принимать переработка бумага пластик нибыть знать ещ принимать конец год столько весь накопиться добрый дело сделать подсказать плиз,21
3622,наш л владелец писать лс,5
3623,мочь помочь лаба отсюда предмет ммсс л р модель канальный уровень изернуть лр построение модель протокол сделать поделиться помочь сделать ессный шоколадка тип,23
3624,нужный помощь курсовой схемотехник писать лс,6
3625,оставить проходная,2
3626,найти столовая отнести проходная,4
3627,найти первый этаж корупуса оставить проходная,6
3628,наш л флешка кабинет корпус вернуть владелец,7
3629,проходная лежать,2
3630,,0
3631,умелец который помочь лаба физика курс лс,7
3632,анон подсказать факультет ино мочь проставить экзамен справка оценка вуз искать препод деканат проставить,14
3633,анон заканчивать первый курс смочь успеть сдать лабораторный физика допуск должный сделать вылететь должный вс сдать вообще переведа н следующий курс,21
3634,кубалов защитить курсач вообще знать предмет анон,7
3635,магистрант мочь нибыть дать инф проходить поступление исит направление особо важно общий момент сайт очень вс ясно,17
3636,мочь помочь написать код маткада,5
3637,найти флешка работа человек рсо слепенко помочь найти человек отдать вещь,11
3638,привет потерять флешка район утерять этаж корпус путь аудитория дорога универ парковка пропажа обнаружить сразу дать маршрут найти вознаграждение гарантироваться надеяться ваш порядочность,23
3639,исит обязательно сдача зачётка выпускник предмет проставить пара отсутствовать страшный анон,11
3640,найти перекр стка смайл обращаться охрана,6
3641,найти кошелёк забрать буфет корпус этаж,6
3642,реально учиться человек иметь долг несколько семестр подряд анон,9
3643,ребята очень нужный ваш помощь писать диссертация тема теоретический экспериментальный исследование оптический фильтр задание последний глава дисса звучать примерно рассчитать спектральный характеристика фильтр периодический структура исследовать влияние характеристика различный фактор число слой период структура показатель преломление слой общий число слой структура п мочь найти совершенно никакой материал глава близкий просьба лабораторный практика похожий чуточку задание материал безмерно благодарный поделиться бакалавриат учиться иквт лаб похожий заранее благодарный,66
3644,подсказать будни открыть,3
3645,велик самокат бонч прикатывать парковать привязывание свой конь анон,9
3646,добрый день нужно сделать деталь иикг компас мочь помочь,9
3647,привет собираться поступать магистратура направление реклама связь общественность обучаться давать связаться вопрос который хотеться обсудить,15
3648,обратиться выполнение курсачить оит бесплатно,5
3649,добрый день нужный помощь решение задача помехоустойчивый кодирование охорзина,9
3650,помочь сделать курсач моделирование крик помощь,6
3651,купить курсовой схемотехник курс вариант,5
3652,работать медиацентр анон,3
3653,анон делать антиплагиат университетский урезать уникальность пост листинг программа глупость собственный код,12
3654,реально списать экзамен курдыбайло анон,5
3655,отдать охранник,2
3656,,0
3657,зарядка оставить розетка оставить шкаф справочник учебник левый верхний полка,10
3658,кукин андрей алексеевич карта лежать туалет этаж второй корпус сторона метро отозваться сказать забрать,14
3659,мкртычан п з день бывать универ анон,7
3660,оставить коридор,2
3661,помочь курсач отс оформление,4
3662,ребята хотеть записаться факультатив следующий семестр нибыть мочь сказать обычно проходить вечерний время день анон,15
3663,сап бонч делать закрытый лаба физика остаться неделя объективно успевать подойти разрулить мочь получиться сдать экзамен лаба оставить долг след семестр,21
3664,нужный помощь лаба предлагать,4
3665,добрый день подсказать этаж ауд деканат ино ауд деканат исит хотеть проконсультироваться повод перевод пропустить паспорт,16
3666,мочь помочь,2
3667,иванов анастасия гр сб з твой флешка,7
3668,нибыть шаблон обходный лист выпускинка кинуть,6
3669,искать человек который разбираться прога нужный помощь построение модель,9
3670,нужный помощь задача отс,4
3671,шемякин сдавать криптография шемякин рассказать стоить опасаться,7
3672,флешка копиркина остаться,3
3673,нужный отчёт лаб физика первый курс лс,7
3674,наш л столовая хозяин,4
3675,тенеряднов нибыть знать принижать зач тенеряднов анон,7
3676,потерять отозваться,2
3677,супер срочный вопрос мочь написать прога матлаба тип калькулятор шифр цезарь срочно суббота,13
3678,инф красовский,2
3679,мочь написать курсач безопасность беспроводный локальный сеть ковцура деньга,9
3680,эскер азиз тэц найти,4
3681,найти ключ,2
3682,анон стоить пробовать притащить курносов печатный курсач допёс любовь рукопись непоколебимый,11
3683,анон нибыть мочь сказать принимать экзамен зач английский язык абыякать заочник,11
3684,,0
3685,приветствовать коллега рамка расширение лаборатория научно образовательный центр беспроводный инфотелекоммуникационный сеть проводить набор студент весь факультет желать постигать работать существующий технология связь принимать участие проект разработка реализация современный технология связь число стандарт интересный разработка приложение изучение сетевой архитектура изучение протокол передача данные изучение маршрутизация работа живой сеть мобильный связь второй третий четвёртый поколение возможность проводить различный исследование сеть разведение электронный плата разработка собственный устройство смотреть технический направление центр необходимый студент желать заниматься следующий гуманитарный направление маркетинг написание технический документация стать экономика гореть глаз чесаться рука желать обучиться работа современный оборудование связь разрабатывать свой устройство проводить собственный научный исследование живой сеть получать уникальный навык знание дверь ноц открыть мочь ждать работа тепло коллектив наставление работа предоставление возможность общение представитель крупный отраслевой компания возможность стажировка трудоустройство возможность написание ваш дипломный работа актуальный тематика практический ценность возможность реализация ваш идея заинтересовать мочь найти аудитория большевик далее,143
3686,забыть кофта,2
3687,нужный конспект лекция коротина сеть радиодоступ дисанон,7
3688,нужный помощь работа маткада бесплатно,5
3689,библиотека проверять вкр рерайтинг анон,5
3690,найти ключ каб,3
3691,найти флешка отн проходная,4
3692,погнать запускать продажа билет готовить ваш энергия май посмотреть цена категория билет представлять наш партнёр подгон который разыграть соц сеть вечеринка маяк тат увидеться мода количество место ограничить успевать купить билет подробность группа,33
3693,мочь сделать лаба ассемблер бесплатно,5
3694,проходить процедура восстановление универ анон,5
3695,готовый лаба электроника курс семестр,5
3696,добрый человек подсказать препод самый лояльный физика пересдача вечерник,9
3697,мочь помочь программирование веда петров,5
3698,искать человек подобный вопрос коротина сеть радиодоступ зависимость бюджет радиолиния вид передаваемый канал информация оценить предельный дальность система радиодоступ временной разделение канал временной дуплекс пример радиодоступ стандарт зависимость нагрузка канал передача пакетный трафик качество обслуживание пример система код разделение канал анон,41
3699,вахта охрана отдать,3
3700,мочь остаться готовый моделька чертёж иикг вариант модель шоколадка н,10
3701,п потерялася подруга катя обучаться третий курс примета помнить помнить невысокий рост светлорусый очень короткий волос носить кольцо среднее большой палец мизинец помочь найти сообщить искать,26
3702,пройти опрос очень нужно защита диплом анон,7
3703,добрый время сутки хороший пойти радиотехнический система аудиовизуальный техника плюс минус,11
3704,переводиться вуз заочный целое мочь рассказать заочный направление анон,9
3705,нужный помощь программа писать полностью вставить кой правка иметься бесплатно,10
3706,нужный помощь нир моделирование работа балансный преобразователь частота договориться анон,10
3707,помочь обучить нейтронный сеть прогнозирование бесплатно,6
3708,ребята мочь создать сайт определённый параметр нужно зачёт,8
3709,нибыть факультет зарубежный регионоведение думать туда поступать мочь рассказать примерно учить нравиться нравиться поступать рад любой инф,17
3710,ребята нужный человек телефон иметься поставить лайк коммент нужный помощь денюжка анон,12
3711,ребята нибыть разбираться электротехника решать задачка методичка мочь знать решение лс понятно помощь,13
3712,вести вести мошак н н дисциплина защитить информационный система отписаться,10
3713,отдать добрый рука,3
3714,магистратура реклама связь общественность человечек хотеть поступить пара вопрос,9
3715,бонч бруевич слышный грясти буря атмосферный выброс готовить очень мощный возвращение легендарный вечеринка жд май бер м рука нога готовиться топтать танцполый взрывоопасный трек место ограничить пропустить ядерный пляска продажа билет начн тся очень скоро подписываться уведомление пропустить старт продажа вступать группа,42
3716,сдавать немецкий николаев людмила александрович поделиться опыт,7
3717,мочь сделать курсач схемотехник вариант преподаватель никитин,7
3718,девочка кабинет ошибка забрать куртка человек написать,7
3719,нужный очень шарить тэц курс договориться,6
3720,народ груздев,2
3721,решение задача тэц первый курс вариант договориться,7
3722,,0
3723,забыть флешка,2
3724,иво понять забыть флешка копиркина отписаться вернуть,7
3725,нужный контрольный курс помочь мочь,5
3726,нужный народ проект лето рамка умный город аис обжа главное условие знание знать быстро въезжать весь тема автокаду обучить выплата каждый сделать проект день проект делать рука набить показать рассказать писать лс,32
3727,нужный курсач вариант биккенин отс бесплатно естественно мочь заваляться,9
3728,найти мультикарта втб дмитрий комлевый окончание номер карта лежать проходная охранник,11
3729,добрый день поступать колледж пример вступительный испытание,7
3730,чей большой,2
3731,ч рыба твориться тревога утро поспать давать,7
3732,весь привет нибыть пример задание вступительный испытание прошлый год математик русский информатика список сайт давать чёткий понимание знать,18
3733,добрый расписание коротина владимир евгениевич знать нибыть,7
3734,весь привет нибыть помочь лаба лифп ерофеев деньга шоколадка угодный,10
3735,ребята тема курсовой проект дисциплина управление данные информационный система автопредприятие город информационный система обеспечение учебный план писать лс брать бесплатно договориться очень нужно,23
3736,ребята отозваться сдавать вступительный экзамен бонч вопрос,7
3737,тосс ликонцев мочь курсач вариант мочь сделать бесплатно,8
3738,добрый день студент бонч сегодня аудитория большевик состояться первичный собрание научно технический конференция цифровой информационный технология электронный медиаиндустрия конференция возможность посетить выставка амстердам оплата поездка вопрос руслан семён предс профком студент спбгута анонимно пжл,34
3739,ребята пройти опрос,3
3740,мочь помочь р предмет курс заочко,6
3741,н ликонцев проектирование цифровой спутниковый линия связь курсовой работа готовый сделать естественно бесплатно,13
3742,,0
3743,нибыть мочь помочь написание курсачить акустик,6
3744,весь привет скоро сессия право первок заочник интересовать вопрос предмет логика теория аргументация вести вязьмина алексей юриевич ожидать экзамен сдо нормально решить тест кр попросить написать принести эссе сессия написать неплохо опрос эссе ещё ребята получить хотеть писать написать хотябнуть лс пож,42
3745,ребята привет несколько год назад закончить бонч развивать свой проект обучение личный ментор запустить новый направление наш проект оплата трудоустройство проходить подготовка ментор месяц получать возможность трудоустройство позиция момент выпуск универ опыт чёткий карьерный перспектива хороший зарплата старт результат гарантировать лично поэтому интересно писать знакомиться информация сайт подробный,48
3746,помощь задача тэц большой нужный решать антон,7
3747,лесной забрать выкидывать жалко,4
3748,ребята хотеть обменять шахта смотреть халил мамун фараон далее маленький скоро переезжать высоковатый рассмотреть предложение выручать,16
3749,забыть зарядка отнести потеряшка,4
3750,опыт работа аргусовский сириус хотеть пообщаться,6
3751,ответ билет отс шумаков,4
3752,найти есалов,2
3753,теория телетрафик л кожан принимать,5
3754,мочь подсказать искать панихидников бжд понедельник,6
3755,мочь решить задание бесплатно,4
3756,искать человек мочь объяснить теория чайник математический логика теория алгоритм млита разобрать задание офк,14
3757,мочь сделать лаба яковлев деньга,5
3758,мочь сделать курсач волс,4
3759,нибыть знать принимать ерганжиев н анон,6
3760,знать перевод ивошный иктс иксса вообще влечий анон,8
3761,помочь тэц расчёт цепь нужно пояснить решить хотеть понять смысл бездумно покупать решение бессмысленно,14
3762,результат конкурс репост большой весь принять участие хотеть поздравить победитель михаил полина близкий время забрать ваш сертификат вручить лично весь полуталый халява говорить расстраиваться ещё впереди конкурс классный,28
3763,найти,1
3764,,0
3765,дальняк обжимка кримпер вита пара благодарный анон,7
3766,купить курсач отс,3
3767,найти кольцо туалет здание мойка обращаться кабинет,7
3768,найти флешечка охорзина плавать льдина просить найти хозяин,8
3769,нибыть знать завтра найти исаков,5
3770,мочь поменяться билет кинобонч зал ряд место мочь сидеть близко зрение позволять мочь написать лс,15
3771,терять наушник первый корпус знать примета свой ушко просить писать лс,11
3772,,0
3773,разбираться ассемблер написать лс больший просьба нужный помощь человек,9
3774,недавно стена наш вуз пройти городской олимпиада инженерный компьютерный графика наш вуз занять достойный место общий зач занять призовой место ещ знать инженерный графика хотеть узнать большой стать настоящий проектировщик следующий семестр планироваться открыть факультатив инженерный компьютерный графика интересно голосовать нужно знать насколько популярно направление наш вуз остаться вопрос готовый помочь организация факультатив писать,54
3775,ребята весь минута занять опрос проходить,6
3776,переезжать кудровый эффективный сервис аск,5
3777,найти серьга ауд забрать ауд наличие второй,7
3778,конкурс репост прямо курс попробовать стать обладатель сертификат месячный запас кофе сертификат действовать адрес пр большевик прямо метро проводиться друг паблик условие репостнуть запись студент бонч хотеться видеть пометка место обучение любой подобный информация подтверждать факт следующий понедельник подвести итог конкурс победитель лично передать сертификат кофе забывать специальный предложение заведение разработать лично скидка студент бонч кофе день пн шоколадный флэта уайт лавандовый америкать вт малиновый латта какао маршмеллоу сравнить миндальный капучиный миндальный америкать чт ежевичный раф пряный капучиный пт латта бельгийский вафля какао маршмеллоу сб капучиный черничный маффин прибыть халява,90
3779,,0
3780,мочь нарисовать электрический принципиальный схема,5
3781,,0
3782,делать курсовик тема использование маркетинг деятельность управление предприятие путь совершенствование,10
3783,наш л дорога метро,4
3784,текст напечатать университет близость,4
3785,мочь помочь курсовой отс менее сделать хотеться объяснение,8
3786,,0
3787,гореть,1
3788,столовая этаж,2
3789,нибыть знать почта преподаватель новожилов м,6
3790,отнести проходная потеряшка,3
3791,работать расчётный отдел кабинет анон,5
3792,читать хабра г меняться,4
3793,оставить флешка отн проходная потеряшка,5
3794,ребята выручать человек который уметь создавать сайт,7
3795,,0
3796,живой магистратура курс зсс,4
3797,вариант бжд оценка устойчивость функционирование объект связь анонимно,8
3798,вопрос адресовать олдать сдать зачёт первый семестр второй семестр досдать следующий курс анон,13
3799,блок смех подобрать компонент нарисовать схема электрический принципиальный нарисовать плата модель смочь сделать ставить коммент,15
3800,,0
3801,нибыть знать универ сегодня завтра соловьёв кирилл анатолиевич анон расписание знать,11
3802,мочь числануть посещаемость предмет нуль остальной норма анон,8
3803,нибыть курс достать материал подготовка экзамен,6
3804,мочь лаба методичка хотеться забрать бесплатно,6
3805,предмет радиотехнический система препод ликонцев ая лабораторный исследование отч лаба отписаться пож,12
3806,вопрос весь близкий время учёт перенос тд атцик александр александрович вести мб досдавать,13
3807,хозяин шарф оставить кабинет искать потеряшка,6
3808,,0
3809,писать диплом выбор никамин фадеев простой хороший давать инвормация анон,10
3810,дорогой бончевец ваш внимание предлагаться очередной книжный распродажа ремарк диккенс остальной интересно писать отдать мочь бонкий большевик желательно,18
3811,,0
3812,привет ребята мочь нибыть помочь исследование цифровой обработка сигнал естественно вознаграждение подробность лс,13
3813,клуб нри дремать дракон искать мастер игрок заинтересованный человек сфера днд подобный настольный ролевый игра бончевский клуб днд данный момент действовать гейм мастер игра проводиться постоянный основа договорённость весь игрок никакой добровольно принудительный посещение игровой сессия группа вк добавляться туда писать захотеть поучаствовать,43
3814,знать парень скинуть ссылка анон,5
3815,искать человек который помочь маткада,5
3816,мочь помочь задача ртц расча фильтр,6
3817,получить экзамен автомат поменять фамилия бонч бруевич анон,8
3818,добрый время сутки ребята который учиться направление радиотехник отписаться,9
3819,найти кожаный кошелёк искать,4
3820,парень который забрать очки флюшка забрать,6
3821,ребята мочь билет танцполый радио тапка сегодня готовый купить,9
3822,ребята остаться курсач рпд радиопередающий устройство любой вариант преподаватель новиков,10
3823,князев ребята князев принимать коллоквиум,5
3824,весь добрый время сутки насча эвакуировать студенческий парковка белый развалюха гадина занимать достаточно место предлагать заказать фура гравий закопать кочка немного бесить бампер оставить дорога слышный насча парковка территория бонч анон,31
3825,ребята проходить производственный практика севентест отписаться коммент лс,8
3826,найти флешка хозяин лс,4
3827,вагончик флюорография оставить наушник обращаться мёд кабинет,7
