,text_tokens,text_length
11791,подсказать насча специализация магистратура отбор допустить направление получаться группа снова расформировать зависимость выбрать специализация,14
11792,снова ломоносовский столовка забытый зарядка ноут изгрызать перемотать зелёный изолента просить памагить,12
11793,итмый курс математика студент хотеться подтянуть,6
11794,диплом итм оценка российский система хотеть иностранный маг мочь получить выписка европейский система,13
11795,переводиться итмый вуз знать переводиться итмый лайкнуть запись,8
11796,найти студенческий потерянный вчера выход ломо писать лс естественно анон,10
11797,наш л тетрадка математика формат тв рдая темно синий принтом город отписаться коммент благодарный,14
11798,общежитие вяземский временно установить новый режим работа прачечная душа понедельник пятница суббота воскресение,13
11799,привет весь заниматься машинный обучение нейронный сеть разбираться тематика особенно теоретический вопрос нужный помощь признательный,15
11800,подключиться,1
11801,анонимно очень понравиться мальчик курс гельдман леонид бояться подойти познакомиться,10
11802,оставить вчера складный розовый зонт роза ломоносов отписаться находить,9
11803,анон искать пацан снять кв желательно двушка район обводный канал занятие ломоносов цена чело мочь дешёвый желание отписать коммент написать,20
11804,наслать студак писать лс,4
11805,мочь нибыть деплоить приложение пара вопрос бесплатно,7
11806,нибыть находить зарядка айфон,4
11807,студент итмый замечательный возможность посещать занятие хатх йога центр санкт петербург минимальный стоимость весь р час уютный просторный светлый зал весь минута метро занятие проводить сертифицированный инструктор йога анна жданов подробный информация преподаватель фотография занятие расписание занятие информация занятие хатх йог занятие построить принцип простой сложный направить развитие сила выносливость гибкость баланс начинать суставный гимнастика постепенно активизироваться вс тело последовательный практика гарантировать травмобезопасность помогать легко быстро осваивать сложный асана практиковаться умение соединять воедино движение дыхание внимание отслеживать свой ощущение осознавать напряжение расслабляться пребывать асана йог помочь отвлечься учебный забота расслабиться наполниться сила энергия занятие научиться корректный безопасный подход позвоночник йога чувствовать понимать сво тело дыхательный упражнение который оздоравливать организм успокаивать ум налаживать сво эмоциональный состояние расслабляться раскрепощаться обретать л гкостя гармония рада весь желать студент очень хотеть присоединиться наш занятие рада видеть зал продолжительность занятие час стоимость студент р стоимость студент р запись занятие личный сообщение преподаватель весь вопрос обращаться личный сообщение телефон встреча коврик,155
11808,весь привет случиться биоиженерия мф фотоник прошлый год направление заменить био система набор егэ био профиль планировать поступать знать делать анон,21
11809,лом охраник,2
11810,учиться нибыть платный курс испанский немецкий итмый рассказать,8
11811,найда маленький серебряный браслет ломоносов просьба написать очень дорога сердце подарок долг остаться аудитория столовая,15
11812,хватать время разобраться уч бой писать сова нку консультация помощь контрольный курсовой диплом вид работа,15
11813,весь столовка оставить свой зонтик ломо мочь нибыть видеть,9
11814,выставка программа магистратура санкт петербург бюджетный место возможность финансирование обучение граница российский западный университет презентация поступить зарубежный университет найти финансирование программа презентация стипендиальный программа обучение германия обучение франция стипендиальный программа французский правительство магистратура аспирантура сша поступить найти финансирование санкт петербургский государственный университет программа магистратура интеллектуальный соревнование студент образование голландия английский стипендия россиянин государственный стипендия венгрия презентация российский западный университет совместный программа ждать университет россия голландия германия франция венгрия финляндия сша швейцария чехия страна мир вход бесплатный предварительный регистрация,78
11815,итмый студент туркменистан анон,4
11816,женский раздевалка ломо найти браслет тип шарить чёрный отдать кронверкский барс,11
11817,добрый день уважаемый студент напоминать стоить стража здоровье ваш нерв ваш техника активно работать адрес м горьковский улица сытнинский м итмый м василеостровский линия забирать метро бесплатно делать любой ремонт модульный ремонт старый нокий новый айфон помочь чистка ноутбук системник разобраться залить вода самсунг избавить забытый пароль хуавеять проблема русификация ксяомь плохой сборка система меиза наличие большой выбор аксессуар заказ моментальный недорогой фото любой печать р куча годный контент конкурс розыгрыш вступать весь скидка приятный бонус скоро приятный розыгрыш телефон планшет инстаграм убивать свой друг падение дать скидка ремонт наш будущий постояник поклеить стекло защитный чехол скидка подбер м заходить,100
11818,ребята объяснить че тема камень,5
11819,зонт лежать охранник турникет кронверский проспект,6
11820,брат число закрывать физр прошлое семестр справка анон,8
11821,нибыть находить красный шарф кронва предположительно,6
11822,,0
11823,анонимно ребята мочь прод гитара,5
11824,прошедшее курс первичный обработка анализ данные хелп мочь помочь анон,10
11825,ключ доставить гардероб ломо анон,5
11826,иностранный язык информационный технология нужный староста курс отозваться,8
11827,скидка октябрь помощь вымь диплый мами реферат консультация писать лс группа,11
11828,наушник женский раздевалка шкаф,4
11829,вариант поменять общежитие подсказать,4
11830,группа флорбола вторник желать увидеть свой имя список команда написать лс,11
11831,потерянный дорога сердце пенал чёрный мрамор предположительно аудитория,8
11832,нибыть знать сетка волейбольный прошлый неделя порвать,7
11833,отозваться магистр магистрант урбанистика,4
11834,получать стипендия альфа шанс мочь рассказать примерно вопрос собеседование,9
11835,потерять тетрадь матеш ломо оставить потерянный вещь гардероб,8
11836,привет мочь помочь упражнение онлайн курс линейный система автоматический управление бесплатно писать коммент отписаться анон,15
11837,поверить бывать честь открытие кальянный клуб клан ребята сделать тотально низкий цена кальян чай сладость руб кальян ваш фрукт доплата промокод подслушать итмый доп скидка адрес садов бронь стол инстаграм вк,31
11838,бойцев антон александрович методичка,4
11839,забытый наушник аудитория,3
11840,перевести заочко долг,3
11841,нибыть сдавать сессия досрочно здоровье,5
11842,выставка программа магистратура санкт петербург бюджетный место возможность финансирование обучение граница российский западный университет презентация поступить зарубежный университет найти финансирование программа презентация стипендиальный программа обучение германия обучение франция стипендиальный программа французский правительство магистратура аспирантура сша поступить найти финансирование санкт петербургский государственный университет программа магистратура интеллектуальный соревнование студент образование голландия английский стипендия россиянин санкт петербургский государственный университет программа магистратура интеллектуальный соревнование студент спбгу презентация российский западный университет совместный программа ждать университет россия голландия германия франция венгрия финляндия сша швейцария чехия страна мир вход бесплатный предварительный регистрация,85
11843,зимний сессия ида день включительно примерно анон,7
11844,подсказать ноябрь выходной анон,4
11845,привет весь комиссия теор вера сдавать теория типовик вообще ксть разница комиссия экзаменационный предмет зачётный анон хранить господь ответить,19
11846,добрый день нибыть опыт переселение вязьма мсг конкретный корпус очень важный вопрос благодарный нибыть смочь проконсультировать,16
11847,заканчивать класс хотеть поступать факультет компьютерный технология дизайн сложно поступить требование абитуриент,12
11848,покидать музычка плиз коммент,4
11849,ребята нибыть находить физика савельев отписать,6
11850,друг позавчера нибыть находить серый шапка гк отозваться,8
11851,весь привет ответ огнп фотоник,5
11852,видеть красивый первокурсница клуб мафия итмый отозваться анон,8
11853,поступить курс пми отозваться хотеться задать пара вопрос,8
11854,ребята привет сентябрь вторник найти магнитка московский пр пешеходный переход буш,11
11855,ребята жить общежитие улица красный текстильщик поделиться свой впечатление весьма интересовать условие проживание особенность тип общежитие коридорный блочный,18
11856,весь привет находить ломо женский очки черно синь оправа утерять час первый этаж рада откликнуться анон,16
11857,найти очки сдать гардероб,4
11858,искать сосед вредный привычка съ мный квартира квартира однокомнатный хороший состояние стиралка холодос плита интернет наличие локация метро зв здный плата коммуналка человек лайкнуть написать анон,26
11859,потеряшка оставить кронва охранник,4
11860,искать товарищ интерес хотеться найти ребята который кататься иметься наш университет,11
11861,наш л кронва ауд писать лс анон,7
11862,ребята курс направление прикладной математик информатика информационный система технология прикладной информатика бизнес информатика вообще программирование просить лайкнуть запись хотеться задать пара вопрос заранее анонимно,24
11863,забыть ломо отнести гардероб,4
11864,парень военный кафедра поступить форма нужный мочь свой отдать бесплатно форма вмф тельняшка кепка куртка штаны размер точно сказать бирка весь рост писать лс,24
11865,копиркина вперёд забирать,3
11866,анон просить кидаться тапка весь перечисленный вопрос искать инф стена обращаться студа офис некоторый вопрос работник мочь хотеть отвечать поэтому писать сюда видеть пост коммент первый курс первый семестр очень вакантный место перевод статистика никакой очевидный интересовать сколько место вообще время зимний перевод прошлый год робототехника инфобезе электроэнергетика электротехника информатика вычислительный техника отслеживать располагать информация отписаться комментарий личка искать человек первый второй курс информационный безопасность уточнить содержание некоторый дисциплина,69
11867,перевестись курс инноватик группа беседа нибыть,6
11868,отдать сказать потерять решить гамильтон путь полином,7
11869,искать сосед комнатный квартира число житель количество комната давать знакомиться центр предпочтительно петроградка,13
11870,забыть ломо лежать охранник,4
11871,привет нибыть знать ускорить заселение общага лайфхак лс анон,9
11872,,0
11873,забыть тетрадь эксперементальный физика писать,5
11874,хватать время разобраться учёба добавлять друг наш старое знакомый сова нка писать решатель,13
11875,стать интересно сколько длиться практика первый курс начинаться летний каникулы,10
11876,итог взять курс шведский мочь список выложить,7
11877,оставить ч рный термос красный замок аудитория кронва должный ещ горячий зел ный чай больший просьба вернуть найти бесконечный благодарность изюм ром анон,23
11878,стать известно насча пгаснуть сколько должный выплатить вкладка финансы обычный стипендия пгаснуть балл выше проходной,15
11879,оставить зарядка ноут биржа найти отнести охрана,7
11880,насколько сложный обучение магистратура разработка насколько совмещать работа анон,9
11881,оставить наушник ломо видеть отписать лс пж,7
11882,,0
11883,списать зач антон,3
11884,искать соседка просторный однокомнатный квартира метро академический оплата квартира действительно просторный жить вдвый м комфортно отдельный спальная место больший кухня лоджия разместить,22
11885,добрый вечер уважаемый студент напоминать фиксайка весь работать адрес линия дом м горьковский улица сытнинский приглашать весь гость хороший сервис ремонт любой техника город ноутбук телефон планшет починить исправимый изгладить посоветовать хороший обращаться дешёвый печать дешёвый фото быстро качественно красочно аксессуар прочий мелочёвка необходимый каждый день напомнить новый учебный год акция скидка обслуживание техника помнить чистить ноутбук год нужно подготовить ваш железный конь езда учебный год быстро дёшево сердито приходить линия дом улица сытнинский,74
11886,оставить флешка гастелло аудитория фиолетовый написать лс видеть просить,9
11887,ребята подсказать второй курс магистратура направление консалтинг написать лс очень признательный контакт,12
11888,иван узин потерять,3
11889,первак который хотеть возродить клуб аниме ваш идея вс ещ сила отписаться прогресс анон,14
11890,альпийка поживать интересный подводный камень кофе,6
11891,искать соседка просторный кв метро академический метро минута центр анонимно,10
11892,анон ребята первый курс биотех отписаться коммент,7
11893,комрада нибыть чикенбургер столовая анон,5
11894,ребятки весь привет отписаться ездить семестровый обмен испания италия хороший день,11
11895,нужно обратиться перевести коридорный блочный вязьма причина нужный слышать многий переселять перевести др общага след год,16
11896,,0
11897,ребята повод общежитие идти стьюдентс напрямую ищенко стьюдентс ломо гк,10
11898,находить бежевый зонт клетчатый согнутый ручка анон,7
11899,весь привет итмый квн томожный немой поучаствовать,7
11900,привет искать соседка комнатный кв съём лайкнуть отписать анон,9
11901,,0
11902,итмый тур клуб интересно вступить поход выходной песня гитара,9
11903,искать сосед проживание комнатный квартира студия район девяткино анон,9
11904,балл пгаснуть выше проходная ожидать повышенный стипендия начало октябрь,9
11905,связь снова клуб бодипозитив переносить наш собрание аудитория жалоба член клуб неприятный запах собрание состояться сентябрь аудитория приносить извинение неудобство сразу анонсировать тема наш собрание долой химический мыло шампунь собираться пригласить спикер известный учёный область химия который рассказать риска здоровье связанный использование массово производить мыло шампунь перерыв угостить пирожное глютен трансжир пальмовый масло здоровье заботиться прочить следующий спикер рассказать почему мастурбация плохой почему заниматься полезно весь добро бодипозитив слово онанимно стать наш локальный шутка онанимно,75
11906,рассказать преподаватель фронтенд мохов действительно закрывать треть весь студент заявлять,10
11907,посоветовать ноут программирование учёба суперсложный делать запас будущее близкий оперативка гб хватить обязательно анон,14
11908,мочь сказать кубенское михаил николаевич принимать,6
11909,осторожно очень низкий цена билет театр хотеть сэкономить поход театр давно живой санкт петербург называть мариинк билет низкий цена город почему стоить покупать билет цена дешёвый касса театр бесплатный доставка билет билет бумажный передаваться личный встреча отличный место партер бельэтаж бенуар рядом друг друг большой выбор постановка личный гарантия билет билет предлагать мариинский театр мт петрушка карнавал нс жизнь царь нс золушка мт мазеп кз кантор фп гергиев нс отелло кз кащи бессмертный нс хованщина кз лауреат международный конкурс п чайковский нс кармена нс кармена аничков дворец лебединый озеро дата время эрмитажный театр лебединый озеро лебединый озеро ромео джульетта лебединый озеро лебединый озеро лдм премьера мюзикл новелла премьера мюзикл новелла премьера мюзикл новелла мюзикл демон онегин мюзикл демон онегин хоррор мюзикл лолита хоррор мюзикл лолита хоррор мюзикл лолита ещ сомневаться дополнительный скидка новый клиент скидка покупка билет писать заказывать билет заказ билет писать сюда подписываться группа курс актуальный репертуар,149
11910,искать сосед предпочтительный соседка однокомнатный квартира маршал казаков плата сч магистр курс анон,13
11911,обидно собрание клуб бодипозитив прийти весь человек следующий собрание сентябрь кронверкский антон,12
11912,принимать экзамен алоджанца александр павлович анонимно,6
11913,интересоваться отозваться,2
11914,найти пропуск оставить вход охранник,5
11915,нибыть находить зонт рисунок гк число,6
11916,добрый вечер приглашать качественный санация полость рот профессиональный гигиена полость рот лечение кариес осложнение лечение некариозный поражение обеспечить грамотный консультация гарантировать качество лечение применять современный технология материал новый поколение услуга действовать скидка весь подробность лс,35
11917,роботехника первый курс отпишитесб коммент планировать перевестись интересно узнать программа обучение,11
11918,весь привет вчера сентябрь холл кронверкский потерять пропуск имя рясный виктория карта мир видеть написать комментарий лс анон,18
11919,здаров мужик подсказать существовать нибыть медпункт итмый получить справка мочь допустить занятие спорт зал иногородний жить общага прописка октябрь местный поликлиника пойти пока мочь,24
11920,виктория рязнать хз правильно твой кампусный карта охранка гк,9
11921,обстоять дело ноутбук предмет полностью заменить старославянский метод запись информация перо берестяной бумага относиться перерод,15
11922,искать сосед аренда квартира центр лс,6
11923,оставить жёлтый медиатор ауд мелочь мочь важно,7
11924,весь привет интересный заинтересовать студенческий клуб сконцентрировать дать тематика понимать пока анон,12
11925,планировать создать клуб заинтересованный отписаться комментарий,6
11926,ребята реально перевестись вуз семестр потерять бюджетный место естественно наличие бюджетный место ситуация нибыть,14
11927,мочь сказать стародубцев принимать подход анонимно,6
11928,,0
11929,этаж биржа потерять ключ ч рном пуфик писать лс,9
11930,неожиданный новость паша ещ вылететь сегодня др мочь сделать подарок вид завтрак пример прилагаться,14
11931,йоу ребята поерять пенал зел ный цвет морской волнв куча шняга ещ зонт чёрный полоска серый пенал оставить весь станция зонт лекция физика первый фсуир мочь наш л отозваться,29
11932,сен холл ломо,3
11933,зонт оставить деканат пиикт этаж гк лежать охрана,8
11934,нибыть искать соседка совместный съём жильё написать анон,8
11935,добрый день уважаемый студент напоминать стоить стража здоровье ваш нерв ваш техника активно работать адрес м горьковский улица сытнинский м итмый м василеостровский линия забирать метро бесплатно делать любой ремонт модульный ремонт старый нокий новый айфон помочь чистка ноутбук системник разобраться залить вода самсунг избавить забытый пароль хуавеять проблема русификация ксяомь плохой сборка система меиза наличие большой выбор аксессуар заказ моментальный недорогой фото любой печать р куча годный контент конкурс розыгрыш вступать весь скидка приятный бонус скоро приятный розыгрыш телефон планшет инстаграм убивать свой друг падение дать скидка ремонт наш будущий постояник поклеить стекло защитный чехол скидка подбер м заходить,100
11936,оставить сегодня свой телефон гардероб вчера район отнести женщина который сидеть будка карта магнитить анон,15
11937,ребята эпо снежинка вырезать отозваться анон,6
11938,ребята срочно находить кронва карточка бск футляр авокадик писать лс шоколадка анон,12
11939,весь привет мочь прояснить стажировка учиться машина аппарат нибыть проходить стажировка производство работать пол ставка хотеть узнать должность стоить рассматривать производство хотеть пойти производство знать,25
11940,отдать охранник гк,3
11941,,0
11942,го утром библиотека найти наушник писать лс,7
11943,найти ломо отнести гардероб,4
11944,подсказать коммент схалявить физкультура плиз анон,6
11945,нибыть находить видеть ломо аудитория этаж одинокий синий тетрадь кольцо отписаться,11
11946,весь здоровченко информационный безопасность сложно поделиться изучать хватить билет экзаменационный очень интересно поклонник иб специфический благодарный заранее спасибченко,18
11947,привет найти сентябрь кронверкский точно знать твой написать кабинет найти мочь найти готовый вернуть,14
11948,бандит привет идея создать клуб робототехника очень простой проект ардуинк самый начинающий отметиться желание ходить туда,16
11949,пропуск оставить кафедра приборостроение отдать охрана кронва,7
11950,парень который танцевать тектоника итмоушный очень круто танцевать давать познакомиться лайкнуть отписать коммент плиз анон,15
11951,рябухин вести эмоциональный интеллект изян анонимно,6
11952,конкурс конкурс конкурс выиграть мерч символика итмый магазин брендовый университетский одежда студент хороший вуз страна верить гордиться свой поэтому решить создать магазин который точно найти университетский вещь который носить удовольствие толстовка свитшота футболка хлопок символика любимый университет хватать осень читать подробность ссылка,42
11953,вечер добрый думать поступать итмый интернет всякий классный нахваливать статейка хотеться узнать непосредственно вс обстоять дело реально пройти бюджет хороший половина препод вообще смысл идти итмый очень просить обойтись рофлов стиль стоить минимально аргументировать почему ранее анонимно,37
11954,душа нужный,2
11955,сентябрь район третий пара утерять чёрный зонт закрытый собранный застегнуть столовая ломо найти вернуть луч добро шоколадка научить терять вещь место рай счёт анон,24
11956,помочь готовый оплатить,3
11957,женский раздевалка ломо найти карта сбербанк примерно отдать гардероб,9
11958,нибыть платок получать общежитие поступление конец год нибыть переводиться платок бюджет анон,12
11959,нибыть находить зел ную куртка нашивка потерять ещ го число,10
11960,ломо аудитория оставить зонт лекция матеш,6
11961,выручить,1
11962,нибыть л термодинамика митроп лайкнуть запись хотеть задать пара вопрос анонимно,11
11963,друг мочь нибыть вязьма ненужный работать чайник бартер вид сидр вкусняшка прилагаться анон,13
11964,искать соседка квартира однокомнатный двухкомнатный верх синь ветка мочь рассмотреть низ синь найти лайкам написать анонимно,16
11965,нибыть находить ч рный зонт зел ной кайма розовый цветочек оставить написать видеть,13
11966,сдавать егэ результат действительный время приёмный кампания анонимно,8
11967,друг вопрос общага вязьменский подсказать бельё стирать сушить гладить доступный стиральный машина прачечный,13
11968,потанцевать девушка парень обрести долгожданный свидание кроватка хоб помощь консультация курсач диплом отчёт практика контрольный реферат эссе диссертация куча специалист короткий срок выполнение недорого гарантия хватать возможность бро,28
11969,ребята вопрос идти первый комиссия долг случай допускаться второй завалить возможность пересдать,12
11970,анонимно проходить учебный центр задать пара вопрос отписаться комментарий,9
11971,мочь рассказать ситуация поступление иностранный гражданин факультет интеллектуальный система гуманитарный сфера возможность поступление частность казахстан,15
11972,нибыть книга алгоритм кормный издание желательно возможность готовый купить,9
11973,забыть наушник аудитория,3
11974,шкаф пылиться разбитый сгореть ненужный ноутбук помочь избавиться мёртвый груз быстрый оценка фото мессенджер фото забрать удобный время место оплата сразу отличный способ избавиться ненужный вещь подзаработать заинтересовать присылать фотография любой удобный способ,33
11975,магистрант иб курс отозваться,4
11976,ребята подсказать достижение заявка стипендия отразить лежать раздел награда нужно подтягивать,11
11977,вставать учёт военкомат город объяснить должный порядок действие магистрант курс постановка учёт анон,13
11978,нужный мёртвый душа вязьма условие лс ставить лайк коммент написать анон,11
11979,оставить вчера зонт ч рный цвет лавочка рядом стенд который группа английский написать наш л написать лс,17
11980,хей привет будущий соседка ребята парень девушка снимать тр хкомнатный квартира комендантский проспект минута ходьба метро квартира супер ремонт комната изолировать туалет ванная вс отличный состояние посудомойка стиралка больший кухня главное гардеробный каждый комната человек искать соседка девушка цена заинтересовать ставить лайк написать,43
11981,ломо зонт оставить столовка,4
11982,ребята группа отозваться лс очень нужный ваш помощь анон,9
11983,сколько минимум бывать общага выселить анон,6
11984,весь привет мочь рассказать ещё выбор стоить бауманка мая мифь мгу мосполитех мэи мади мтуся мирэ мгупить миэта ргс институт земледелие вшэ ргу косыгин ргу губкин ваш хороший,28
11985,подсказать непринципиальный препод физр который помочь закрыть долг пропуск прошлый семестр быстро заранее,13
11986,ребята находить паспорт бежевый обложка розовый цветочек умолять сказать находить,10
11987,неанонимно переводиться вуз итмый факультет компьютерный технология нужно кой спросить написать лайкнуть написать,13
11988,потерять зонт синий цвет васильковый оттенок маленький наш л написать,10
11989,мочь нибыть знать нужно подтверждать наличие красный диплом копия заявление п происходить наш участие,14
11990,найти улица оставить охрана главный корпус,6
11991,ребята разбираться программа готовый заплатить анон,6
11992,перёв лся группа информационный безопасность добавить беседа,7
11993,искать человек снимать совместно квартира каждый курс итип анон,9
